group_name,etfs,n_long,n_short,spread_pct,mom0_cagr,mom0_sharpe,mom0_maxdd,mom_cagr,mom_sharpe,mom_maxdd,bh_cagr,bh_sharpe,bh_maxdd,days
plan_a-F1-n3-sw02-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.542255365728149,0.6879988287192979,-29.770929267861344,9.263568302225234,0.6175102173463474,-30.54672429747797,7.4127330224511345,0.6022583527642507,-39.1410630585586,5067
plan_a-F1-n3-sw0-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,0,0.15,9.469726276516477,0.6412664227953427,-36.04732838512966,8.38745690079541,0.579582890512255,-37.440051038735476,7.412732744865647,0.6022582994267437,-39.14106704910839,5067
plan_a-F1-n3-sw03-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.724918916531978,0.6736499267999474,-32.68352263441414,9.342042011572982,0.6010388566763967,-33.49711929359971,7.4127321628910225,0.6022583728676953,-39.1410640503394,5067
plan_a-F1-n3-sw03-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.670290715573238,0.6740731241632021,-35.36089201846151,9.377961208983265,0.6057778514124764,-36.14213600927537,7.412732631785879,0.6022583790544264,-39.141064319713834,5067
plan_a-F1-n3-sw04-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.846983029602564,0.649778712470883,-38.62683554968819,9.451621412619527,0.58106455021091,-39.43233417508625,7.412733467228905,0.6022584752525424,-39.14106693735867,5067
plan_a-F1-n3-sw03-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,11.014508417527313,0.6883971090629739,-27.936165455683735,9.609756105476963,0.6148879968713152,-28.25642451933853,7.412732729193494,0.6022583108782813,-39.14106679738719,5067
plan_a-F1-n4-sw0-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,0,0.15,10.270553905750134,0.7438868912751727,-28.635804300595268,9.383690579791072,0.6881386594316887,-30.01498987126442,7.4127323159264735,0.6022583725762444,-39.14105879093348,5067
plan_a-F1-n3-sw04-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.823201687475148,0.6470776229003291,-35.83044162035708,9.334577136626354,0.573950156273363,-36.672654521447626,7.412732030024016,0.6022584438409055,-39.14105791987645,5067
plan_a-F1-n3-sw04-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,11.361322881021717,0.671388337941766,-30.475974115269665,9.84716972912556,0.5976493591574759,-30.850695259910477,7.412732803616895,0.6022584350904585,-39.141078820346266,5067
plan_a-F1-n4-sw02-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.010807901584485,0.7762867005801416,-25.445834749137653,10.011671570530556,0.7151959773352146,-25.992098157966602,7.4127327242569985,0.6022583100080493,-39.14106434717755,5067
plan_a-F1-n4-sw0-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,0,0.15,10.243555528086468,0.7484731427113498,-28.066481056891167,9.447997622248616,0.6979780512062639,-29.45662957758348,7.412732087861218,0.6022584771187515,-39.1410709091486,5067
plan_a-F1-n4-sw0-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,0,0.15,10.175619746547081,0.7478114512240714,-27.402517268799176,9.234941830733522,0.687695928435559,-28.912289011147795,7.412732676381739,0.602258453355271,-39.141063988179766,5067
plan_a-F1-n4-sw02-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.290287958825807,0.7975493515396205,-24.701606208908732,10.138124618270595,0.7267407887337335,-25.00617518705409,7.412731813390194,0.6022584396460835,-39.14106754506142,5067
plan_a-F1-n4-sw02-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,10.87831079998962,0.7661136917533331,-24.701576326228125,9.78158735485113,0.699169466057645,-25.006145425243698,7.412732323829041,0.6022584589381268,-39.14106356907855,5067
plan_a-F1-n4-sw03-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.721971575938595,0.7823716447137725,-24.080978648219677,10.461312996070117,0.7099558591737312,-24.399420200839337,7.4127321628910225,0.6022583728676953,-39.1410640503394,5067
plan_a-F1-n4-sw03-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.056268341905962,0.7409249003128031,-26.23584887645567,9.853417903813133,0.6718733165186871,-26.908139588371462,7.4127330224511345,0.6022583527642507,-39.1410630585586,5067
