Date,PDBC,SLV,IAU,MTUM,USO,UNG,GSG,DBA,GLD,DBC,QMOM,PDP,FDMO,XMMO,INDA,MCHI,EPI,FXI,EWJ,EWT,VNM,THD,EWY,EIDO,EWS,EWA,EWG,EWQ,EWU,EWL,EWP,EWI,EWN,TUR,EWW,EWZ,EWC,UAE,KSA,ARGT,ECH,EIS,EZA,VWO,VXUS,EEM,VEA,EFA,XLK,XLV,XLF,XLC,XLRE,XLY,XLP,XLI,XLE,XLU,XLB,ERUS
2012-09-07 04:00:00+00:00,,32.63999938964844,33.81999969482422,,287.0400085449219,289.9200134277344,34.63999938964844,25.99410057067871,168.44000244140625,24.492326736450195,,26.695405960083008,,20.556060791015625,20.02010726928711,31.32707977294922,14.427512168884276,24.24153518676757,28.28038215637207,14.059805870056152,13.279709815979004,50.91972732543945,45.16592025756836,22.19908142089844,15.161797523498535,13.077319145202637,16.695995330810547,15.30966854095459,20.35764503479004,18.6805419921875,17.8511962890625,16.951461791992188,14.419459342956545,40.82683563232422,46.12392425537109,29.85302734375,21.326904296875,,,14.804689407348633,42.599082946777344,29.955509185791016,37.65090560913086,27.79153060913086,29.34199523925781,30.249919891357425,21.976112365722656,35.760040283203125,13.012845039367676,31.646827697753903,9.93272304534912,,,19.954626083374023,24.899986267089844,28.80254364013672,22.61477470397949,11.665882110595703,13.991931915283203,45.119998931884766
2012-09-10 04:00:00+00:00,,32.290000915527344,33.599998474121094,,286.79998779296875,304.6400146484375,34.63999938964844,26.037080764770508,167.2899932861328,24.52614402770996,,26.561548233032227,,20.392772674560547,20.02010726928711,30.97319221496582,14.292594909667969,23.809415817260746,28.28038215637207,14.03790283203125,12.942422866821287,50.884857177734375,44.49262619018555,22.01767349243164,15.081753730773926,12.923018455505373,16.540029525756836,15.112759590148926,20.24077606201172,18.52879524230957,17.593212127685547,16.646390914916992,14.132579803466797,40.19001388549805,45.77444839477539,29.21038627624512,21.24469757080078,,,14.908699989318848,42.41786193847656,30.24469947814941,37.11064147949219,27.4567813873291,29.112667083740234,29.862855911254883,21.80009651184082,35.478057861328125,12.87472438812256,31.53473663330078,9.850372314453123,,,19.92476272583008,24.87213706970215,28.61571884155273,22.516252517700195,11.653143882751465,13.969208717346191,44.959999084472656
2012-09-11 04:00:00+00:00,,32.40999984741211,33.720001220703125,,288.8800048828125,323.0400085449219,34.7400016784668,25.95111846923828,167.89999389648438,24.57686996459961,,26.494617462158203,,20.48348999023437,20.02010726928711,31.242456436157227,14.444375038146973,24.054277420043945,28.40509605407715,14.202153205871582,12.667886734008787,51.05215835571289,44.88407516479492,22.06303024291992,15.241829872131348,13.121410369873049,16.889102935791016,15.379996299743652,20.35764503479004,18.718482971191406,17.970746994018555,17.017780303955078,14.328866004943848,40.62163925170898,46.05112838745117,29.61541557312012,21.34184837341309,,,14.908699989318848,42.71756362915039,30.485689163208008,37.36127471923828,27.758056640625,29.3551082611084,30.22014045715332,22.054338455200195,35.88090133666992,12.908208847045898,31.550745010375977,9.93272304534912,,,19.916236877441406,24.79553985595703,28.77140045166016,22.75641441345215,11.624468803405762,14.018438339233398,45.47999954223633
2012-09-12 04:00:00+00:00,,32.209999084472656,33.7400016784668,,288.32000732421875,328.9599914550781,34.75,26.157421112060547,167.9199981689453,24.70368766784668,,26.542423248291016,,20.58327865600586,20.3513126373291,31.519411087036133,14.537135124206545,24.32794570922852,28.71689987182617,14.432103157043455,12.691418647766112,51.53313446044922,45.35382080078125,22.11594009399414,15.321870803833008,13.171008110046388,17.037639617919922,15.492511749267578,20.40438461303711,18.74124336242676,18.21614646911621,17.24327278137207,14.396807670593262,40.55796432495117,46.225852966308594,29.61001205444336,21.35679626464844,,,14.943373680114746,42.661808013916016,30.710622787475582,36.77088928222656,27.87857437133789,29.52547836303711,30.3541259765625,22.17168617248535,36.115909576416016,12.979363441467283,31.5667667388916,9.970731735229492,,,20.01433753967285,24.66322898864746,28.8881778717041,22.894960403442383,11.557568550109863,13.999503135681152,45.720001220703125
2012-09-13 04:00:00+00:00,,33.61000061035156,34.41999816894531,,292.0799865722656,325.44000244140625,34.93000030517578,26.243383407592773,171.30999755859375,24.872774124145508,,26.810142517089844,,20.791915893554688,20.69993782043457,32.28874206542969,14.849122047424316,24.904102325439453,29.184606552124023,14.705855369567873,12.958110809326172,52.36262130737305,46.606475830078125,22.66014289855957,15.561989784240724,13.407978057861328,17.267879486083984,15.61909294128418,20.7900390625,18.95369529724121,18.58739280700684,17.654457092285156,14.593094825744627,40.78438186645508,47.39806365966797,30.49567413330078,21.73789405822754,,,15.290085792541504,43.435455322265625,31.144405364990234,37.98507690429688,28.5882511138916,30.1086540222168,31.172897338867188,22.54980087280273,36.66646957397461,13.155158042907717,31.886987686157227,10.230451583862305,,,20.2702865600586,25.10190963745117,29.21511650085449,23.26751518249512,11.720040321350098,14.344098091125488,47.2400016784668
2012-09-14 04:00:00+00:00,,33.599998474121094,34.5,,294.7200012207031,319.3599853515625,35.349998474121094,26.44108772277832,171.8000030517578,25.134859085083008,,26.8770694732666,,20.97334671020508,21.414628982543945,32.70418167114258,15.329761505126951,25.343412399291992,29.49639892578125,14.89200496673584,13.216958999633787,52.983001708984375,47.4050407409668,22.818872451782227,15.71063232421875,13.496149063110352,17.47583770751953,15.900395393371582,20.97701835632324,19.120620727539062,18.83279037475586,17.76056671142578,14.653491020202637,40.550880432128906,47.86404037475586,30.814285278320312,21.962078094482425,,,15.966177940368652,43.48423767089844,31.10424423217773,37.48381042480469,28.93640518188477,30.455923080444336,31.53762435913086,22.75189971923828,37.029052734375,13.217938423156738,31.758901596069336,10.312800407409668,,,20.351327896118164,24.91391944885254,29.394166946411133,23.57541275024414,11.640398979187012,14.522069931030272,48.47999954223633
2012-09-17 04:00:00+00:00,,32.9900016784668,34.220001220703125,,286.0,311.20001220703125,34.380001068115234,25.69324111938477,170.39999389648438,24.441600799560547,,26.752775192260746,,20.810056686401367,21.25774574279785,32.28874206542969,15.371917724609377,25.019330978393555,29.215782165527344,14.804404258728027,13.232647895812988,52.96905517578125,46.84918212890625,22.803754806518555,15.561989784240724,13.341846466064451,17.431272506713867,15.773812294006348,20.895219802856445,19.090267181396484,18.8076286315918,17.694250106811523,14.63839054107666,40.473052978515625,47.54368209838867,30.50106239318848,21.79768180847168,,,15.896836280822754,43.505149841308594,31.03997802734375,37.38912582397461,28.68198776245117,30.21347618103028,31.19522476196289,22.621517181396484,36.83433151245117,13.23049545288086,31.94304084777832,10.217782974243164,,,20.27454948425293,24.98354148864746,29.254053115844727,23.396827697753903,11.567127227783203,14.298656463623049,47.599998474121094
2012-09-18 04:00:00+00:00,,33.709999084472656,34.5,,284.5599975585937,304.9599914550781,34.11000061035156,25.49553680419922,171.72000122070312,24.26405906677246,,26.618911743164062,,20.673986434936523,21.05728340148925,32.165645599365234,15.363486289978027,24.860885620117188,29.278139114379883,14.804404258728027,12.91104793548584,52.50899505615234,46.91963958740234,22.584556579589844,15.561989784240724,13.314291000366213,17.275304794311523,15.548771858215332,20.87183952331543,19.01439476013184,18.493003845214844,17.176952362060547,14.54780101776123,40.04143142700195,47.5,30.506465911865234,21.76032066345215,,,15.740815162658691,43.45636749267578,31.08012962341309,38.03521347045898,28.661903381347656,30.088979721069336,31.210113525390625,22.54980087280273,36.67990112304688,13.238863945007324,32.047096252441406,10.16710376739502,,,20.176437377929688,25.12281036376953,29.261837005615234,23.230562210083008,11.53208351135254,14.260784149169922,47.31999969482422
2012-09-19 04:00:00+00:00,,33.56999969482422,34.459999084472656,,272.9599914550781,305.44000244140625,33.349998474121094,25.72762680053711,171.74000549316406,23.908973693847656,,26.752775192260746,,20.719348907470703,21.405912399291992,32.504150390625,15.329761505126951,25.264196395874023,29.34050178527832,14.84820556640625,12.918889045715332,53.00390625,47.0605583190918,22.54676818847656,15.607726097106934,13.407978057861328,17.357006072998047,15.633160591125488,20.96533966064453,19.11303329467773,18.568517684936523,17.269800186157227,14.577995300292969,39.9069938659668,47.73298645019531,30.387666702270508,21.75284576416016,,,15.619462013244627,43.602725982666016,31.36932373046875,37.75115585327149,28.655202865600582,30.20037269592285,31.210113525390625,22.60194206237793,36.83433151245117,13.251423835754396,32.079124450683594,10.160767555236816,,,20.38545227050781,25.19243431091309,29.33188247680664,23.00581169128418,11.544829368591309,14.340314865112305,46.459999084472656
2012-09-20 04:00:00+00:00,,33.58000183105469,34.439998626708984,,276.0799865722656,306.5599975585937,33.650001525878906,25.40097999572754,171.47000122070312,24.04424476623535,,26.66672134399414,,20.655851364135746,21.28389549255371,32.11179733276367,15.35505485534668,24.860885620117188,29.028705596923828,14.804404258728027,12.660040855407717,52.82267761230469,46.61430740356445,22.47118186950684,15.550557136535645,13.31980323791504,17.282732009887695,15.49954605102539,20.82509994506836,18.99922180175781,18.29166030883789,16.84535026550293,14.494953155517578,39.98482131958008,47.23060607910156,30.31205940246582,21.65569877624512,,,15.4634428024292,43.72120666503906,31.345230102539062,37.57849884033203,28.51461410522461,29.984140396118164,31.02403450012207,22.45853042602539,36.59933090209961,13.226309776306152,32.2152214050293,10.10375690460205,,,20.3598690032959,25.33169746398925,29.051652908325195,23.070459365844727,11.592612266540527,14.31758975982666,46.560001373291016
2012-09-21 04:00:00+00:00,,33.47999954223633,34.540000915527344,,275.9200134277344,315.5199890136719,33.810001373291016,25.59868621826172,171.9600067138672,24.204877853393555,,26.655242919921875,,20.60491943359375,21.28389549255371,32.33488845825195,15.886287689208984,25.019330978393555,29.184606552124023,14.815352439880373,12.92673397064209,52.752967834472656,46.59864807128906,22.54676818847656,15.58485984802246,13.314291000366213,17.401561737060547,15.52767562866211,20.80172348022461,19.07509422302246,18.69435691833496,16.911666870117188,14.427008628845217,40.42351913452149,47.05586624145508,30.204042434692383,21.580974578857425,,,15.81015396118164,43.39362716674805,31.393434524536133,37.50608444213867,28.55477905273437,30.062763214111328,31.098466873168945,22.49765014648437,36.61948013305664,13.243120193481444,32.33509826660156,10.06940746307373,,,20.34530639648437,25.21599769592285,28.965465545654297,23.096439361572266,11.599371910095217,14.255541801452637,46.36000061035156
2012-09-24 04:00:00+00:00,,32.93000030517578,34.34000015258789,,272.7200012207031,313.2799987792969,33.5,25.366596221923828,171.0500030517578,23.95124626159668,,26.549999237060547,,20.523090362548828,21.28389549255371,32.31182098388672,15.871882438659668,24.954513549804688,29.12224197387696,14.84820556640625,12.707107543945312,52.70417785644531,46.62213516235352,22.32757377624512,15.4705171585083,13.242652893066406,17.290157318115234,15.422188758850098,20.766664505004883,18.99922180175781,18.543346405029297,16.951461791992188,14.328866004943848,40.09803771972656,47.12867736816406,30.22024726867676,21.416576385498047,,,15.72347927093506,42.96847534179688,31.979846954345703,37.51722717285156,28.54460525512696,29.967491149902344,31.06868934631348,22.44376945495605,36.49190521240234,13.159063339233398,32.42360305786133,10.075769424438477,,,20.28965950012207,25.30014991760254,28.965465545654297,22.97891616821289,11.708833694458008,14.213671684265137,46.439998626708984
2012-09-25 04:00:00+00:00,,32.68000030517578,34.279998779296875,,270.0,320.1600036621094,33.4900016784668,25.357999801635746,170.77000427246094,23.97661018371582,,26.2821044921875,,20.26848030090332,22.05959701538086,31.881004333496094,15.702494621276855,24.630430221557617,29.12224197387696,14.607305526733398,12.416882514953612,52.16047286987305,45.81574249267578,22.161283493041992,15.344738006591797,13.060789108276367,17.097055435180664,15.274502754211426,20.626434326171875,18.9309310913086,18.247608184814453,16.699443817138672,14.283567428588867,40.04850387573242,46.844722747802734,29.577617645263672,21.237234115600582,,,15.68880844116211,43.08695602416992,31.74689483642578,37.28887176513672,28.131118774414062,29.71431541442871,30.607202529907227,22.270814895629883,36.23677062988281,12.974141120910645,32.399471282958984,9.923105239868164,,,20.049951553344727,25.12484169006348,28.5815544128418,22.72839736938477,11.683075904846191,13.985279083251951,45.20000076293945
