Date,CNA,INA,JPA,KRA,VNA,IDA,SGA,AUA,DEA,GBA,FRA,NLA,ITA,ESA,TRA,CAA,MXA,BRA,ARA,SAA,ZAA
2014-03-24 00:00:00-04:00,34.62120819091797,22.542695999145508,34.82552719116211,47.21031951904297,18.255292892456055,20.92640495300293,15.310968399047852,15.010696411132812,22.960649490356445,24.51613426208496,20.805850982666016,19.384366989135742,23.271930694580078,26.23167610168457,31.06746482849121,22.546428680419922,46.58207321166992,23.745281219482422,16.744579315185547,,37.00258255004883
2014-03-25 00:00:00-04:00,34.866798400878906,22.76146697998047,34.98500061035156,47.4420166015625,17.98220443725586,20.903305053710938,15.45725154876709,15.196605682373047,23.293197631835938,24.89349937438965,21.125823974609375,19.600006103515625,23.4909610748291,26.36516571044922,31.77435874938965,22.65516471862793,46.67893600463867,24.03816032409668,16.806270599365234,,37.77600860595703
2014-03-26 00:00:00-04:00,34.77964782714844,22.673961639404297,35.2401237487793,48.073184967041016,17.469141006469727,20.772418975830078,15.566964149475098,15.268566131591797,23.35365867614746,24.771774291992188,21.08946990966797,19.638513565063477,23.50464630126953,26.51201629638672,33.101600646972656,22.624095916748047,46.44795608520508,23.94804573059082,16.87677574157715,,37.86324691772461
2014-03-27 00:00:00-04:00,34.953941345214844,22.778968811035156,35.750396728515625,48.696372985839844,17.700849533081055,20.887908935546875,15.725435256958008,15.32853889465332,23.338542938232422,24.86915397644043,21.096742630004883,19.73093032836914,23.627851486206055,26.6455078125,33.274723052978516,22.701766967773438,46.8950080871582,25.057594299316406,16.964906692504883,,38.357540130615234
2014-03-28 00:00:00-04:00,35.59565353393555,23.076501846313477,36.133087158203125,48.84018325805664,17.957382202148438,21.14967918395996,15.871720314025879,15.400511741638184,23.655969619750977,24.978710174560547,21.22036361694336,19.908063888549805,23.997467041015625,26.992597579956055,33.931121826171875,22.802730560302734,47.00676727294922,25.271608352661133,17.29098129272461,,38.619232177734375
2014-03-31 00:00:00-04:00,35.64320373535156,23.129009246826172,36.133087158203125,49.1437873840332,17.949108123779297,21.280563354492188,15.920480728149414,15.51445198059082,23.69375991821289,25.06391716003418,21.23491096496582,20.115999221801758,24.243871688842773,27.232881546020508,35.11410140991211,22.95029640197754,47.64752960205078,25.36734962463379,17.431991577148438,,38.50292205810547
2014-04-01 00:00:00-04:00,35.92841339111328,23.444046020507812,36.228755950927734,49.7669792175293,17.6346492767334,22.058185577392578,16.018003463745117,15.532441139221191,23.867589950561523,25.149126052856445,21.4458065032959,20.277729034423828,24.58610725402832,27.660062789916992,36.03740310668945,23.066795349121094,47.64752960205078,25.42931365966797,17.60824966430664,,39.06119155883789
2014-04-02 00:00:00-04:00,36.02348327636719,23.48780632019043,36.547672271728516,49.774959564208984,17.97393035888672,21.92729949951172,15.969240188598633,15.550436019897461,23.844919204711914,25.209989547729492,21.409446716308594,20.246923446655273,24.23018455505371,27.573293685913086,36.1816520690918,23.17552375793457,47.9306640625,26.043216705322266,17.60824966430664,,38.74134826660156
2014-04-03 00:00:00-04:00,35.94425582885742,23.129009246826172,36.3563232421875,49.806922912597656,17.659469604492188,21.83491325378418,16.04237937927246,15.478469848632812,23.754226684570312,25.136953353881836,21.423988342285156,20.162212371826172,24.476593017578125,27.860309600830078,36.67937469482422,23.05126190185547,47.431461334228516,25.727815628051758,17.63469123840332,,38.54363250732422
2014-04-04 00:00:00-04:00,35.64320373535156,23.09400177001953,36.19688034057617,49.79094314575195,17.824979782104492,21.78871726989746,16.030193328857422,15.526445388793945,23.686206817626953,25.051748275756836,21.387630462646484,20.03128433227539,24.380767822265625,27.706790924072266,36.859703063964844,23.17552375793457,47.96791076660156,25.992530822753906,17.555374145507812,,37.99117660522461
