Date,momentum,buy_hold
2014-03-21,1.3210524184381816,1.3506910924546023
2014-03-24,1.3160422580086977,1.3475704357399085
2014-03-25,1.3203400136886243,1.3520484265561878
2014-03-26,1.3112409201189117,1.3480238452327504
2014-03-27,1.310036622679024,1.3504973908351177
2014-03-28,1.3131224620616064,1.3531450548696697
2014-03-31,1.3219326898534924,1.357643270640146
2014-04-01,1.3320528951938246,1.359777807122754
2014-04-02,1.3349303076385601,1.3606887670596348
2014-04-03,1.3297438367293426,1.3590894780966358
2014-04-04,1.3146992839224378,1.356638911019814
2014-04-07,1.3055235169578967,1.3527840569048544
2014-04-08,1.3100386441348302,1.3614589241510735
2014-04-09,1.3226852830632783,1.3699380583297787
2014-04-10,1.29995298151759,1.3592347211094513
2014-04-11,1.2907424279150406,1.3543042548005697
2014-04-14,1.2962242793148115,1.3584804973085898
2014-04-15,1.298463725686904,1.3577728330463095
2014-04-16,1.309145123664503,1.3651102738134633
2014-04-17,1.3118536437269168,1.3657644119740027
2014-04-21,1.3157423243182556,1.366457572846568
2014-04-22,1.3219463428360159,1.3672213084131184
2014-04-23,1.317371048478786,1.3646549977059277
2014-04-24,1.3194229565305156,1.3678639658393372
2014-04-25,1.3086493821814416,1.3604158884100288
2014-04-28,1.3094983249309735,1.3609024715495739
2014-04-29,1.3144637825203203,1.3642695552764834
2014-04-30,1.3181996380065832,1.3654315993576107
2014-05-01,1.319469719822552,1.366419907352435
2014-05-02,1.3185320644784613,1.3689601034921208
2014-05-05,1.3197298569282099,1.3690892236131378
2014-05-06,1.3105639331934675,1.3656946235429468
2014-05-07,1.3116689796631895,1.3679943727132982
2014-05-08,1.308932687644005,1.3656851135975594
2014-05-09,1.311887613684416,1.3650646373868955
2014-05-12,1.3246359329231978,1.3735555322560435
2014-05-13,1.3230726550478875,1.374779590763709
2014-05-14,1.3165707782955838,1.3764031975758018
2014-05-15,1.310175508605201,1.371419763971144
2014-05-16,1.3144267206054403,1.3754419375354774
2014-05-19,1.318877477933798,1.3770443131782792
2014-05-20,1.3116121090644444,1.3736668167739192
